s100a9,cd74,s100a8,ctsb,lyz1,spp1,apoe,psap,nampt,rgs1,il1b,basp1,g0s2,ccl4,gpnmb,glul,nr4a2,vim,sell,tnfaip3,csf3r,c1qa,il7r,alox5ap,h2-ab1,nkg7,hsp90aa1,h2-aa,cd79a,ier3,nfkbia,c1qb,ccl5,fos,hsph1,cd83,jun,zfp36l2,mmp9,ets1,slc25a37,klrd1,il1rn,ly9,cd247,sat1,zfp36,ccr7,fosb,gpr183,il2rb,itm2b,fyn,ms4a1,thbs1,ncf1,mxd1,hsp90ab1,cxcl2,gzma,cd69,bcl11b,egr1,cxcr1,ezr,pik3r1,gng10,npc2,msrb1,cd63,ppif,ypel5,cebpb,pou2f2,vmp1,itgb2,tuba1b,arl4c,fn1,h2-eb1,cd3d,nr4a1,s100a6,il1r2,cd7,id2,anxa1,cxcr5,herpud1,ivns1abp,cnot6l,ffar2,fosl2,trp53inp1,lgmn,f13a1,fcmr,osm,slc2a3,cst3,tnfrsf13c,cstb,plac8,lbr,ifitm3,mmp12,gimap4,msl1,ifit3,c1qc,irf8,s100a4,socs3,st6gal1,icos,dusp2,bank1,cd8a,pax5,csf2rb,smim14,tmem176b,ctsw,cd3g,h2-ob,leprotl1,actn1,prdm1,btg2,c5ar1,mef2c,ckap4,csrnp1,sdcbp,plek,p2ry13,clec4e,arhgef3,tgif1,apoc2,gm2a,vpreb3,ypel3,mafb,pdlim1,cd300e,ptger4,bcl11a,nfkb1,gsn,trem1,dgat2,rab31,nfkbiz,tsen34,cybb,blk,peli1,ralgps2,hspe1,ptgs2,ly86,ppp1r15a,ebf1,pten,tnf,klf4,ptafr,sun2,cd19,nfatc2,fcrla,pou2af1,trib1,cr2,eomes,fcrl1,hmox1,evl,ahnak,rsad2,rgs18,rnf149,vegfa,ccl3,ccl17,cd37,ctsc,fpr2,fgl2,tgfbi,selplg,arg1,slc40a1,tubb5,sgk1,rtn3,fabp5,spn,il1a,ccl22,s100a10
0,0,0,0,0.022368389148145,0,0,0,0,0,0,0,0.0589753379143124,0,0,0,0,0,0,0.0174881803913959,0,0,0,0,0,0,0,0,0,0.262401641094809,0.128385393811773,0,0,0,0,0,0,0,0,0,0,0,0.0835361449912745,0,0,0,0,0,0,0,0,0,0,0,0.060536612153738,0,0,0,0.168144221789451,0,0,0,0,0,0,0,0,0,0,0,0.0969714272728147,0,0,0,0,0,0,0,0,0.00113718878508097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455820711873029,0,0.0206923233342796,0,0,0,0,0,0,0,0,0,0,0,0,0.0270313528852435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183196838893061,0,0,0,0,0,0,0,0,0.0535461393268865,0,0.0183727381499798,0,0,0.0300375910659233,0,0,0,0,0.098973782359418,0,0.0376595998151321,0,0,0,0,0.0509446329735398,0,0.0936676239000501,0,0,0.0742608515385357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105567258077301,0.0460203830191894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21634923797793,0,0
0.13405217263369,0,0.12748798287538,0,0,0,0,0,0.0937014284589441,0,0,0,0,0,0,0.0324406040550383,0,0,0,0,0.051354943063793,0,0.0165481391520229,0,0,0.00328207843814026,0,0,0,0,0,0,0.036431135435528,0,0,0,0,0.0245961895984983,0,0.0547548631270516,0.0274244108509503,0,0,0,0.0348694669167322,0.0215054906343119,0,0,0,0,0.0497008488431233,0,0.0768088070821159,0,0,0,0.0448759920550557,0,0,0.00846234760330723,0,0.0417712190111078,0,0,0,0.0163477070176143,0.0319879831981206,0,0.0107022834833057,0,0,0,0.0356827664827838,0,0,0,0,0.0290441048102624,0,0,0.020731519338263,0,0,0,0.0410982278148849,0,0,0,0,0,0.0176875700699397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0055382880343339,0,0,0,0.00490626537586854,0,0,0.00434974359247926,0.0144033812405736,0,0.0627083396270395,0,0,0,0.0491976660803127,0,0,0,0,0,0,0,0,0,0,0,0,0.00145993365089086,0,0,0,0,0.0154940927121064,0.0571859813893146,0,0,0,0,0,0,0,0.000968529798328522,0,0,0,0,0,0,0.00645001472492462,0.0188813022156515,0,0.0196045477809484,0,0,0,0,0,0,0,0.038321902138964,0.0223097514379736,0,0,0.0108777091587529,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168228973188863,0,0,0,0,0
0,0,0,0,0,0,0,0,0.00202133697818759,0,0.0589743040540188,0,0,0,0,0,0,0,0,0,0,0,0,0.0518613263535298,0,0,0,0,0,0.164641792812461,0.0129673277378871,0,0,0,0,0,0,0,0,0,0,0,0.125707481844817,0,0,0.0937841725031937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150044539966616,0,0.0410890929526798,0,0,0,0,0,0,0,0,0,0,0.00631438277528251,0,0,0,0,0,0.0951930201631798,0,0,0,0,0,0,0,0.204644077232212,0.0627497183117203,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287705360868261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334510284473391,0,0,0.0537773703075945,0,0.0814462465802707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081552404982941,0,0,0.0250831247843264,0,0,0,0,0,0,0.177317310413979,0,0,0,0,0,0,0,0,0,0,0,0,0.123768294964349,0,0,0,0,0,0,0,0,0,0.0302177213307135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173314685413359,0,0,0,0,0,0,0.0836547158134663,0,0,0,0,0,0,0.0401226497023766,0,0,0,0,0,0,0,0,0.0941465547833322,0,0,0.0588597268926369,0,0,0,0,0,0.0234982808438627,0,0,0,0,0,0,0,0,0.00775293794780188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148720946727043,0,0,0,0,0,0,0,0.0425933882292416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00360045730988818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548048319460449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.190810317057922,0,0,0.36792744473872,0.110133807298411,0,0,0,0,0,0,0,0.0415263968751724,0,0.0484780302967806,0.00569472104867959,0,0,0.0083160474886533,0,0,0,0,0,0,0,0,0,0.0543213374628906,0,0,0,0,0.0181462720954729,0,0,0,0.00308110923519408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741008862485715,0,0,0,0.0279780936890831,0,0,0,0,0.09481672101832,0,0.140724473859865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159447982532407,0,0,0,0,0,0,0.174905512527973,0,0,0,0,0,0,0,0.0703477305189001,0,0,0,0,0,0,0,0,0,0,0,0.0254722851348494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174770843960761,0,0,0.033810111229852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573183039714803,0,0,0,0,0,0,0,0,0,0,0.0347300963612086,0,0,0,0,0,0,0,0,0,0.0420188390578574,0,0,0,0,0,0,0.00496561775222065,0.045473834098752,0,0.0491624220500967,0,0,0,0
0,0,0,0.156800610454103,0.0664345403757439,0,0.0147331755173912,0.101417158529628,0,0,0,0.03244270244586,0,0,0.0415233746088516,0,0,0.024071457743403,0,0,0,0,0,0,0,0,0,0,0.0350054246837757,0.0736836155666579,0.04849889136736,0,0.000237613071165065,0.0111194328172355,0,0,0,0.0250717511404189,0,0.0407455560647853,0,0,0.00508967424537545,0.022508904354023,0,0.118994178783995,0,0.00378441764084558,0,0,0.01100356355388,0,0.0127923197728708,0.0225592635925498,0,0,0,0,0.0143489731539674,0,0.00205517629775946,0,0,0,0.0223842104837285,0,0.00663903140426123,0.0509435295486514,0,0.0567699740517678,0.0121205706353928,0,0.104866763999894,0,0,0,0,0,0.00731140296339091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298982746499405,0,0.0420951767678652,0,0,0.00281169214655398,0,0.0488826625333649,0,0,0.0604559672006024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619866576834889,0,0,0,0,0,0,0,0.0420376098874605,0,0,0,0.0321665110224293,0,0,0,0,0,0,0,0,0,0.0340733406599065,0,0,0,0,0,0.00176620640428019,0,0,0.061949941406999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214129235086825,0,0,0,0,0,0,0,0,0,0,0.0388669945493137,0,0,0,0,0,0.00753030590854678,0,0,0,0,0,0,0.0408379428417608,0,0,0,0,0.0253634754813588,0,0,0,0,0,0
0.0206199863526966,0.0358605532381446,0.0184512965893171,0,0,0,0,0,0,0.103663863227428,0,0,0,0,0,0,0,0,0,0,0.0122555030965374,0,0,0,0.000549985365952685,0,0.0444237606119997,0.0137212353077155,0,0,0,0,0,0,0.0602029050860452,0.107528731969431,0.0790921359545925,0.0189258019532574,0,0,0,0.00254452696546961,0,0.0336462277388738,0,0,0.0892932923746434,0.00820328194672475,0.125411151759982,0.0160143798273673,0,0,0,0,0,0,0,0.0424662999966885,0,0,0.071722934425471,0,0,0.00330087836662239,0.0622199317000202,0,0,0,0,0,0,0.0959734668406923,0,0,0,0.0322064440069649,0,0,0,0,0,0.115936801691621,0.0355070778550557,0,0,0,0,0.0382511196060108,0.0666404967684253,0,0,0,0,0,0,0,0,0,0.047649995607155,0,0,0,0,0,0,0,0.0235470939900923,0,0,0,0,0.0499480406987146,0.036642725029134,0,0,0.0719456446007825,0,0,0,0,0,0,0,0,0,0,0,0,0.0963045993073467,0,0,0,0.0205836083410599,0,0,0,0,0,0.0218815450234693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00849515745797898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103264389529205,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0872777570227196,0.0745447599587717,0.0365313978812068,0,0.012922275656831,0,0,0,0,0,0,0.048477993336507,0.0240711246721141,0,0,0,0.0217621818560021,0,0,0.0328199784538297,0,0,0.050461961928272,0,0,0.0168057857402464,0,0.001459958456757,0,0,0,0,0,0,0,0,0,0,0.00103467583942224,0,0.0140414378233204,0,0,0,0,0,0,0,0,0,0.00757103085941311,0,0,0,0,0.0269023504295445,0,0,0,0,0,0,0,0,0.0258433785871551,0,0.017018303906775,0,0,0,0,0,0,0.02678127347563,0,0.01726452650548,0,0,0,0.0031670769046315,0,0,0,0.0482863578874103,0,0,0,0,0,0.0258707367654022,0,0,0,0,0,0,0.0292504815920648,0,0.0277943752104939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107672035759427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00609659187272691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340373731036654,0,0,0,0,0,0,0.00430028982660993,0,0,0,0.142481804196126
0.168968805188613,0.0245570683726791,0.165287589742264,0.0798977613137799,0,0,0,0,0,0,0,0,0,0.0173311437776453,0.0057109940868505,0,0,0,0,0,0.0864054594735026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470254900140963,0,0,0,0,0,0,0,0.00552456232948214,0,0,0.00287968186614153,0,0,0,0.0540084587158233,0,0,0,0,0,0,0,0.0454155652736392,0,0,0,0,0.0329273407210169,0.00865301702686233,0,0,0,0,0.00526901362447216,0,0.0299899548855643,0,0,0,0,0,0,0.0136183338291935,0,0,0,0,0,0,0,0.00186711150583715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143934851214825,0,0,0,0,0,0,0,0.00657807427361162,0,0,0,0,0,0.00213094394828085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012246832802664,0,0,0,0,0,0,0,0,0.00106150780997661,0,0,0.0163367881593715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221441179447942,0,0,0.0010820640721554,0,0,0,0,0,0,0,0,0,0,0.0283548977887229
0.0021023500934994,0,0.0149283615865191,0,0,0,0,0,0,0.0614771366716656,0.0174899453995989,0,0,0,0,0,0,0.0217622649045426,0,0,0,0,0.104011442946571,0,0,0,0.0619640184849059,0,0.0253155973649528,0,0.0497591424888207,0,0,0,0,0,0,0.0179972267819998,0,0,0,0,0,0,0,0,0.0658787216944273,0,0.00108750980394593,0,0,0,0.0657816760801824,0.0137325634335716,0,0.0169009892231774,0,0,0,0,0,0,0,0,0,0.039470905093818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115479515639868,0,0,0,0,0,0.0444306573187415,0,0,0,0.0561635869549159,0,0.149668571342291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068820744549275,0.156435924280488,0,0,0,0,0.0125379972010694,0,0,0,0,0.00854124350075499,0,0,0,0,0,0,0.0692603035277104,0,0,0,0,0,0,0,0,0,0.00254125073528078,0,0,0,0.0665151255486947,0,0.0735631211330775,0,0,0,0,0.0777910910303499,0,0,0,0,0,0,0,0,0.00275017026450234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022054002249768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.118606299797772,0.0422384196814368,0.132641479319021,0,0,0,0,0,0.106756025316011,0.0205569297362485,0,0.0513588599683494,0,0,0,0,0.0122533364961462,0,0.0863973626048471,0,0,0,0,0,0,0,0.0435361255129079,0,0,0,0,0,0,0,0,0,0,0,0,0.0142151923443317,0.140306856871771,0,0,0,0,0,0,0,0,0.00958615799702674,0,0.113753533350603,0.0171719405761318,0,0,0.0520147332351009,0.0779868572918793,0.0472254616010433,0,0,0,0,0,0.118778103681217,0.0117420642840316,0,0.08568807682175,0,0.0733663534062762,0,0,0,0.0288005087115511,0,0.081883743960486,0,0.0196133133631233,0.0174799215441459,0,0,0,0,0,0.00663964704516056,0,0,0,0,0,0,0,0.0977252614694207,0,0,0,0,0,0,0,0,0,0,0,0.0218706570029197,0.0119767479528208,0,0,0.0472969697143557,0.0703715987040558,0,0,0,0,0,0,0,0,0,0,0.103774458178974,0,0,0,0,0,0,0.0420187406544408,0,0,0,0,0,0,0.0373855465849183,0,0.0955588992269253,0.0622182731955654,0,0,0,0,0,0.0810303806120162,0,0,0,0,0,0,0,0.0304501605370242,0.0534297875578802,0,0,0.0519646965178001,0,0,0.0381719096487784,0,0,0,0,0,0,0.0323894090847299,0,0,0.108583342307153,0,0,0,0,0,0,0,0,0,0,0.000976518949923371,0.02789528792778,0,0.0626444359002431,0.032331909194312,0,0,0,0,0,0.0162294895635602,0.0168720529060184,0,0.00144780141925743,0,0,0.019128201799313,0,0.0468384816211899,0,0,0,0,0.0368437590223348
0,0.0281920495605949,0,0.126255006154375,0,0,0.200493337023166,0.0192164893554766,0,0,0,0,0,0,0.00831556459095855,0,0,0,0,0,0,0,0,0,0.00844799508436859,0,0,0,0,0,0,0.677725137694936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0342978371783114,0,0,0,0,0.0565928577163653,0,0,0,0,0,0,0,0,0,0,0,0.0498842932033136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487048116166461,0.0943135487490576,0,0,0,0.0450744849695593,0,0,0,0,0,0.0133145904778421,0,0,0,0.255418087477387,0,0,0,0,0,0,0,0,0,0,0,0.0678624829553939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592728637428313,0.0344722918155914,0,0,0.0520765386112077,0,0,0,0,0,0.0190453295364442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436729171623404,0,0,0,0,0,0,0,0,0,0,0.0881078973016426,0,0,0,0,0,0,0.000377740596890704,0,0,0.0607673546655855,0,0,0,0,0,0.0385777190937887,0,0.0467006436593564,0,0,0,0,0,0
0,0.00238960219759274,0,0,0,0,0,0,0,0,0,0.0165480786291507,0,0,0,0,0,0.0328201135523544,0,0.104011273733544,0,0,0,0,0,0.0171526041435174,0,0,0.00877239927684061,0,0,0,0,0,0,0,0,0.0355120821248752,0,0.0346777362284686,0,0,0,0,0,0,0.0308395169231989,0.0893080346019073,0,0,0,0,0.0547911442288685,0,0,0,0,0,0,0,0,0.0520135840123922,0,0,0,0.0385078557608291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907033538910665,0,0,0,0,0,0.111557852933631,0,0,0,0.0145507662702993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476325539120014,0,0,0,0,0,0,0,0,0.0323514856030081,0,0.0618525120873446,0,0,0,0,0,0,0,0,0.00717158946353955,0,0,0,0,0,0,0,0,0,0,0,0.0212765459590811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.132953007026893,0,0.122005864055553,0,0,0,0,0,0.0295150509218757,0,0,0,0.0518652167219038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868705313727364,0,0,0,0.0530185592712973,0,0,0,0,0.00591438309022411,0,0,0,0,0,0,0,0.012770632023713,0.0282557092540997,0,0,0,0,0,0,0,0.0124060652428941,0,0,0,0,0,0,0,0.0369769623303159,0,0,0,0,0,0,0,0,0,0.0199526696390775,0.0495839294447488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131592835345987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326341122562014,0,0,0.00120635431944687,0,0.0175642710205169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256671870459265,0,0,0,0,0,0,0,0,0,0.0235112390545508,0,0,0,0,0,0,0,0,0,0,0,0,0.03126581400956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.38204725503427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000549701851928788,0,0,0,0,0.00844906642776367,0,0,0,0,0,0.303306883915546,0.030430626895281,0,0,0.0117585579819995,0.0195202439576255,0,0,0.0950986339131027,0,0,0,0.00348030138543326,0,0.0023244435698816,0,0.0145795943147951,0.0131160588873414,0,0,0,0.0055198203725472,0.0443986840093651,0.0209671307065241,0,0.0331067681724296,0.0483503492205506,0,0,0,0,0,0,0,0.00593138804918653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133894893068135,0,0.0281093762522162,0,0,0.0182598001018573,0,0,0,0.0378004310054671,0,0,0,0,0,0,0,0,0,0,0.0136605467445116,0,0,0,0,0,0,0,0,0,0.00847923469082024,0.0219884294327055,0.00131110977215702,0,0.00617199764648299,0,0,0.0218042609808247,0,0,0,0.00815534795763829,0,0,0,0.000617957266257775,0,0,0,0,0,0.0223783770799194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000995820131025021,0,0,0,0,0,0.0366564942070516,0.0109685567765344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0236311855945266,0,0,0,0,0,0,0.0240588247998328,0.0121047886527275,0,0.00328064826929385,0,0.0836546967154674,0,0,0,0.0504609402691713,0,0,0,0,0.0171528491672562,0,0,0,0,0,0,0,0,0,0.0741060093114536,0.0108711432292467,0,0,0,0,0,0.00970598848678934,0,0.195894007801836,0,0,0.147010996399538,0.0110608943268005,0,0.00403555331897326,0.0128061706205601,0.0216950479107483,0.116672073855932,0,0,0,0,0,0,0,0,0.180337168565002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106478133045281,0,0.0737478127770499,0,0,0,0,0,0,0.0373594992164544,0.0806113632772612,0,0,0,0,0,0,0,0,0,0,0,0,0.0326830860736683,0,0,0,0.115460688056114,0,0,0,0,0,0,0,0,0,0.00152758933358114,0,0,0,0,0,0,0,0,0,0.151106689309828,0,0,0,0,0.0391301439191613,0,0,0,0,0,0.0199482095668974,0.0125283079198499,0,0,0.0333786297535601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0815124101047587,0,0.0844732947006132,0,0,0,0,0.0482500387997227,0,0,0.0198410809763943,0.00236039485996539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828373024914506,0,0,0
0.064817924637958,0,0.0391840253910163,0,0,0,0,0,0,0.0313358211243566,0,0,0,0,0,0,0.0444241116385274,0,0,0.0619632682726617,0.0435370041151564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216575888003172,0,0.0675633390212595,0,0,0,0,0,0,0,0,0,0,0,0.0311095940965716,0.00292220643414129,0,0,0,0,0,0,0,0.139288351958826,0,0,0,0,0,0.008029540547843,0.00903914208091097,0,0,0,0.00371191668978364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893841348900627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00821573667597609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788879358249455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00121548692022753,0,0,0,0,0,0,0,0,0,0
0,0.17144245670847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137207298809435,0,0,0,0,0,0,0,0.303306648946332,0,0,0,0.083942310504409,0,0,0,0,0,0,0.100692124830172,0,0,0,0,0,0,0,0.0503586109011759,0,0,0,0,0,0,0,0,0,0.090595294190437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158072311056533,0,0,0,0,0,0,0,0,0.0223465697181111,0,0,0,0,0.00246827071826217,0,0,0,0,0,0,0.0132618213659877,0,0,0,0,0,0,0,0,0,0.0063136175105972,0.00470701887797032,0,0,0,0,0.0042879794957191,0,0.00953790307901423,0,0,0,0,0,0.0373003190051635,0,0,0,0,0,0.00673675272020032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029851966308534,0,0,0,0,0,0,0,0,0,0.0166239334293371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00500293785762207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0998120587060203,0,0,0.0209978097469386,0,0,0.016602454733314,0,0,0,0,0,0,0,0.0350059707688071,0,0.0168058507565209,0,0.0253159141628201,0,0,0.00877272129270868,0,0.0304306295745581,0,0,0.0839425091360868,0,0,0,0,0,0,0,0.0323504230512366,0,0,0,0,0,0,0,0.113562028610977,0,0,0,0,0,0,0,0.0313767448740996,0,0.103030761635941,0,0,0,0,0,0,0.0250077371437549,0,0,0,0.0685691859491042,0,0,0,0,0.0100365272545466,0,0.0101627650951569,0.00956353577397685,0.0904554160944346,0,0.0627921292320207,0,0.030240944831343,0,0,0,0,0.012073106412647,0,0,0.0189188029368849,0.0256073172010057,0.102454557304884,0.059316218315298,0,0,0,0.0318137602860765,0.0502694886684439,0,0,0.069183819547049,0,0,0.0249151053380293,0.140583583845415,0,0,0,0,0,0,0,0,0,0.0887330312686959,0.0154545962622596,0,0.0863417052108922,0,0,0.106139549504511,0,0.0718037561384241,0,0.074343095390617,0,0,0,0.0633782605115654,0,0,0,0,0,0.0678939159861497,0,0,0,0,0,0,0,0,0,0,0.0975390373464405,0,0,0.0829927618804471,0,0,0.0859120488032707,0,0,0,0,0,0,0,0,0.0735559035304741,0,0.0724612331075764,0,0,0.0162634275746506,0,0.0404363810187681,0,0,0,0,0,0.0910823460483208,0,0.062493620711513,0.0864806940674312,0,0.0690426129424436,0,0.0623782768745676,0,0,0,0,0,0,0,0,0,0.145759289938606,0.00728861984303071,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311992674351944
0,0,0,0.0108820394174265,0,0,0,0.0354927786547038,0,0,0.262401530018808,0,0.164641293375172,0,0,0.0736823877156436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137597045242569,0,0,0.00794923600151268,0,0,0,0.00350036572943046,0,0,0,0,0.0706914807864983,0,0,0.049999024482774,0,0,0,0,0,0,0,0,0.0157589828451846,0,0,0,0.153658243531144,0,0,0,0.126726526357869,0,0,0,0,0.0188026195404497,0,0.0137010722780685,0,0,0.0123330707053309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0792992948486049,0,0.00799341701814017,0,0,0,0,0,0,0,0,0,0.0184683582311171,0,0,0.0367177150693133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110731123563341,0,0,0.0119265574892741,0,0.0421277891356609,0,0,0,0,0,0,0,0,0.0586791836514433,0,0,0,0,0,0,0,0,0,0.0846121491758744,0,0,0,0,0,0,0.0814085279368999,0,0.0835324104009293,0,0,0.0144064301883007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807179964010873,0,0,0,0,0,0,0,0,0,0,0.00689846681490673,0,0,0,0.0734679646345974,0,0
0,0,0,0.056515246186658,0,0,0,0.0431182982198888,0,0,0.128385066318268,0,0.0129678177061167,0,0,0.0484993570519544,0,0.00145987269396425,0,0.0497584894739655,0,0,0,0,0,0,0,0,0,0.137596924198075,0,0,0,0,0,0,0,0,0,0,0,0,0.0254291959079562,0,0,0.00609350039070062,0,0,0,0,0,0,0,0,0.0023483812988996,0,0,0,0.0632149849720174,0,0,0,0,0,0,0,0,0.0161808517073463,0,0.00686812405606001,0.0275495468291548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179671566755317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00438074487519085,0,0,0,0,0,0,0,0,0.00447423437454744,0.0612819264147676,0,0,0,0,0,0,0,0,0.0116047920054829,0,0,0,0.0212039160508368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259969691811633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
